row_id,candidate_type,cluster_id,candidate_id,content,entity,predicate,supporting_count,provenance_conversation_uuids,provenance_earliest,provenance_most_recent,source_lane,review_status,reviewer_notes,promote_to_canon
R000333,decision,c1e86e0f36911bb0,27975984cb88f4ae,"I will conduct an interview regarding the project, so please take some time to thoroughly analyze the technical aspects of our platform and be well-prepared for the discussion.",,,1,3ff04539-cfbc-41e3-8cc9-a54dd99b8e98,2024-09-25T23:50:56.012325Z,2024-09-25T23:50:56.012325Z,claude,pending_review,,
R000334,decision,c2586af906a56eec,50c6f79226c51f9a,"Use fractal visualizations through Canvas or SVG animations to create a living, breathing blockchain experience.",,,1,b512f3a4-f7af-4ac8-9fcd-59645b782146,2024-10-09T00:49:48.265805Z,2024-10-09T00:49:48.265805Z,claude,pending_review,,
R000335,decision,c37a5a15e48466cf,337eea0fa55a5864,Use this manifest as a configuration guide to set up and deploy the AI autonomous agentic system.,,,2,1cab02e7-4e2e-4f14-b3bd-84cdeff8c688|84a6d99a-75b9-4dd6-a1e5-ee30c757eb6a,2024-09-15T13:40:14.215500Z,2024-09-16T10:36:43.343433Z,claude,pending_review,,
R000336,decision,c52c19f79f81dd7c,d86110a8dd82dc13,"Use plan mode for verification steps, not just building
Write detailed specs upfront to reduce ambiguity
###2.",,,3,3f114c36-1921-47e0-80ee-0d0c61485707|82c400d7-b9b3-4741-bfc2-4d5225b53c4a|f5feeb3a-f727-4e5c-b63b-84b6dee32ab5,2026-02-25T08:32:09.332920Z,2026-02-25T09:23:22.810855Z,claude,pending_review,,
R000337,decision,c7198c3e45b2559a,24c7d5151354ad9a,"We will not just ""patch"" these; we will sterilize the codebase of false positives and historical leaks.",,,2,2c3c25d8-064c-46dd-b0e6-829b93f7307c,2025-11-20T16:04:34.783172Z,2025-11-20T16:25:31.929246Z,claude,pending_review,,
R000338,decision,c8b6c75f9859f62a,378513ec9275802c,Use multi-modal LLM analysis for high-level insight extraction and predictive analytics.,,,1,f0ccbdac-3950-4966-8ee1-90c5db03d3c9,2025-03-29T04:19:15.773741Z,2025-03-29T04:19:15.773741Z,claude,pending_review,,
R000339,decision,c8bb28e691df8a7e,a7ca59a5381bf48e,Use an artifact if you think that’s helpful.,,,2,6700c57e-310f-4cfc-af6f-ba499258def5|8a29abd1-03b7-4d79-859f-2b5ec7cd8c77,2025-06-25T00:43:29.015376Z,2025-07-25T09:13:35.239830Z,claude,pending_review,,
R000340,decision,c9d45241bf44f45c,5ca646527b8269ca,Use tools to accomplish each step.,,,1,ca47bfe1-a333-4bfc-b212-facc024c7b0f,2025-04-13T01:09:49.057376Z,2025-04-13T01:09:49.057376Z,claude,pending_review,,
R000341,decision,ccb605be4cba1aea,0f6727fd53cc725d,"Use quantum parallelism to evaluate noise sources
        let quantum_noise = self.",,,1,f7c23268-04a3-4c46-8482-c39351ebbec8,2026-02-14T05:26:41.838578Z,2026-02-14T05:26:41.838578Z,claude,pending_review,,
R000342,decision,ce548a12b9a87ec9,03f6591272f24553,"Choose 5 first, then 2.",,,1,148fc35d-346d-41a4-ab82-c3513070f85c,2026-04-07T12:26:58.262490Z,2026-04-07T12:26:58.262490Z,claude,pending_review,,
R000343,decision,cef7deec94779afe,68db876636a2bb9b,"Use surveys, interviews, and usage analytics to understand user experiences.",,,2,1cab02e7-4e2e-4f14-b3bd-84cdeff8c688|84a6d99a-75b9-4dd6-a1e5-ee30c757eb6a,2024-09-15T13:40:14.215500Z,2024-09-16T10:36:43.343433Z,claude,pending_review,,
R000344,decision,d1616aa1c26553d0,a803692f1c0d5cff,Use compositional verification.,,,1,5c7eb78c-b030-48a0-8d98-6de81bbf0b41,2026-02-18T07:44:08.910521Z,2026-02-18T07:44:08.910521Z,claude,pending_review,,
R000345,decision,d527c28f66d1ae2f,7408ebd660056bdd,Use WebGL or libraries like Three.,,,1,b512f3a4-f7af-4ac8-9fcd-59645b782146,2024-10-09T00:49:48.265805Z,2024-10-09T00:49:48.265805Z,claude,pending_review,,
R000346,decision,d563c81a17041651,7f73d226fec72287,Use this tool when you need to examine the contents of a single file.,,,5,1f3cf5df-4112-4107-8e72-7d3872b8b5e4|440553e7-d6a5-4a5f-ac79-8a6c0a99a018|6c07307b-18b6-43ab-98d3-a434d3c5b01a|f59379ed-368f-4aea-93df-fe2559ea80a9,2025-03-25T19:22:20.375465Z,2025-03-26T04:18:32.326489Z,claude,pending_review,,
R000347,decision,d60163c4c1728be0,fa153976cac1266f,I will be candid with you—professional to professional.,,,1,1d1bb4b9-c3af-4cc7-93dc-d0218880c523,2026-02-24T08:38:52.089083Z,2026-02-24T08:38:52.089083Z,claude,pending_review,,
R000348,decision,d7414538b3d4090b,cd712b70390009df,"Use your strengths as one product loop, not separate features:
`Observe -> Reason -> Act (HDA/AHK) -> Verify -> Learn -> Reuse (AaaS)`
1.",,,1,33424d69-38ba-4e66-83c3-965ef5ad0470,2026-02-22T18:09:17.957360Z,2026-02-22T18:09:17.957360Z,claude,pending_review,,
R000349,decision,d8995c8e4628a7bd,f1e566b6db25ab05,Use mistral or deepseek-r1:8b first for runtime bring-up if bizra-planner is too slow or verbose.,,,1,0b6b8a8b-3362-4c97-9d94-1d31a675b695,2026-04-12T13:56:18.670642Z,2026-04-12T13:56:18.670642Z,claude,pending_review,,
R000350,decision,d979c2917161ecf2,aa7cb981a818559a,"Use thoughts as a scratchpad, writing out all calculations and reasoning explicitly.",,,2,0df03e86-aac7-4510-a3df-bc04e47e17cd,2024-12-14T09:58:15.318924Z,2024-12-15T03:58:24.161333Z,claude,pending_review,,
R000351,decision,d9e706ee1755ca56,4b79f0879454adf7,"Use Skolemization to eliminate higher-order quantifiers, then map base constructs.",,,1,5c7eb78c-b030-48a0-8d98-6de81bbf0b41,2026-02-18T07:44:08.910521Z,2026-02-18T07:44:08.910521Z,claude,pending_review,,
R000352,decision,da835eda05e4c49d,772b5993d4f5fccc,"Pick one of the 15 available models, load it.",,,1,f86e151d-623b-4b29-a7ab-9246254d44a8,2026-02-17T22:51:53.723162Z,2026-02-17T22:51:53.723162Z,claude,pending_review,,
R000353,decision,dd15f7d02732ed5f,a0326a2140a3e594,Use Nix-based reproducible environments pinned to exact git hashes for the build pipeline.,,,1,6d40d864-c295-4be0-9c07-12b958e3d4b4,2026-03-01T13:43:49.922689Z,2026-03-01T13:43:49.922689Z,claude,pending_review,,
R000354,decision,ddd7eac2935674eb,5840ed4d4d593305,"Let's assume the user wants the corrected path, so I will use the audited notation).",,,1,6d40d864-c295-4be0-9c07-12b958e3d4b4,2026-03-01T13:43:49.922689Z,2026-03-01T13:43:49.922689Z,claude,pending_review,,
R000355,decision,e08c91268dd61680,27e518f5a0dd8734,Use this tool when you need context about recent modifications to the codebase.,,,1,9f3d2794-ac64-4e79-adbb-d4e3f9d482c5,2025-05-24T04:25:07.931600Z,2025-05-24T04:25:07.931600Z,claude,pending_review,,
R000356,decision,e44878e533eaa0ac,9ea0e83c2c87b900,"Let's build the ultimate CI/CD pipeline
```

🎯✨ *Excellence through automation.",,,1,94c7ecc7-773a-4faa-b715-d9500da66483,2025-11-17T02:01:21.707049Z,2025-11-17T02:01:21.707049Z,claude,pending_review,,
R000357,decision,e49951601ac71e34,187bc82226c20241,Use the code edit tools at most once per turn.,,,1,9f3d2794-ac64-4e79-adbb-d4e3f9d482c5,2025-05-24T04:25:07.931600Z,2025-05-24T04:25:07.931600Z,claude,pending_review,,
R000358,decision,e7a8cc4106eded22,142cef50516f9c7a,Use if you know part of the file path but don't know where it's located exactly.,,,1,9f3d2794-ac64-4e79-adbb-d4e3f9d482c5,2025-05-24T04:25:07.931600Z,2025-05-24T04:25:07.931600Z,claude,pending_review,,
R000359,decision,eee132146302a35b,6e75e17d4d23e259,Use any LangChain module in n8n (with the LangChain code node) https://n8n.,,,1,eb6f2ba5-1fce-4023-8c4b-b7ecf8e57ff1,2025-03-01T16:55:04.440957Z,2025-03-01T16:55:04.440957Z,claude,pending_review,,
R000360,decision,effc39df536b74a7,25d2eb44b9e5ca56,"Use this when users request creating art using code, generative art, algorithmic art, flow fields, or particle systems.",,,2,33424d69-38ba-4e66-83c3-965ef5ad0470,2026-02-19T10:22:00.181577Z,2026-02-19T10:22:00.181577Z,claude,pending_review,,
R000361,decision,f1c4ed4eec563d80,cb941302a5175e1d,Use a sophisticated serif font that exudes elegance and timelessness.,,,2,cb52dd0d-334c-450f-94a9-9ae8d5178c96,2024-11-09T13:26:56.122176Z,2024-11-09T13:28:28.956628Z,claude,pending_review,,
R000362,decision,f2f9e674ab0c08df,fc4c2b670dc4fbb4,Use this tool to propose an edit to an existing file.,,,1,9f3d2794-ac64-4e79-adbb-d4e3f9d482c5,2025-05-24T04:25:07.931600Z,2025-05-24T04:25:07.931600Z,claude,pending_review,,
R000363,decision,f4867e06798a6de5,792b880904e4a52a,Use the HHMM hierarchy to define the TTL (Time-To-Live) of Hash Table entries.,,,1,33424d69-38ba-4e66-83c3-965ef5ad0470,2026-02-21T16:36:19.091576Z,2026-02-21T16:36:19.091576Z,claude,pending_review,,
R000364,decision,f548eca41d441433,5d0aa1486bf10bf6,"Use desktop for full experience
4.",,,1,4d698d62-61c0-4600-a5c4-977d4ee1d796,2026-01-13T19:10:53.703935Z,2026-01-13T19:10:53.703935Z,claude,pending_review,,
R000365,decision,f55addceaed5a736,612944877e5205ae,Use advanced web navigation techniques to interact with APIs or scrape data dynamically.,,,1,6c0d779e-bf52-4661-9fb3-5ca27e7dd03a,2025-01-10T09:36:29.309334Z,2025-01-10T09:36:29.309334Z,claude,pending_review,,
R000366,decision,f62115ebd394d7ca,8a326b8321610d86,Use of cron jobs or Windows Task Scheduler for re-establishment.,,,1,b9ac8f09-bb3e-40a4-81a3-395674cf2772,2025-08-24T18:53:13.869857Z,2025-08-24T18:53:13.869857Z,claude,pending_review,,
R000367,decision,fd5fc80111c82fca,5f452bc0ae3dfac4,"Use `uuid7`, `uuid4`, or a deterministic digest slice instead.",,,1,8f4b6150-54ac-40c9-8221-d2bcfd13d48a,2026-03-30T13:57:48.116589Z,2026-03-30T13:57:48.116589Z,claude,pending_review,,
